Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal
40118,304550,431980,180000,255555.444444444,231249.375,304420,193332.666666667,327380.678571429,153728.127118644,145000,263043.217391304,141250,165999.7,156665.833333333,NA,315397.443387409,159284.75,727271.818181818,212500,250000,114999.25,624999.5,245000,402380.928571429,268749.625,547494.590814196,317708.15625,NA,194999.25,185462.689814815,295000,135986.854938272,376447.598236776,815476,168420.631578947,427173.641304348,725000,435713.928571429,605000,550000,191851,180000,225948.848101266,365908.431818182,141111.055555556,170000,152499,137186.640625,224999.5,435795.096590909,244999.1,142000,,271920,280159.101965602,365250,172221.611111111,NA,171794.282051282,453110,299000
40148,306860,408590,160000,245237.19047619,220832.916666667,294440,149999.5,315789.315789474,148171.634408602,176666,242186.65625,135000,155832.541666667,162857,NA,332266.660480977,132142.25,815340.647727273,215000,262499.75,110624.46875,487499.125,250000,364999.35,276666.133333333,544300.048532731,288999.22,NA,191343.518817204,186694.580508475,260000,135938.289340102,382226.158458244,764583,171391.835443038,398808.535714286,750000,433333,560000,550000,185882,167499.625,222074.026595745,386915.018691589,144725.038461538,157332,145000,140749.9625,202272.681818182,427894.457894737,253409.022727273,156249,,270300,276126.086909871,346000,168901.194262295,NA,170227.408831909,437100,295000
40179,284600,383330,169999.5,250000,165999.7,274100,184999.75,324999.75,145964.614035088,160000,246874.0625,127900,174999.25,137140,NA,316698.158807507,140666.633333333,729165.75,215000,237499.25,96666,624999.5,246500,358695.065217391,256249.875,527476.670278638,287287.389830509,NA,193686.815625,173305.119834711,325000,134999.25,366777.855704698,696428,170942.849056604,383332.5,633500,466666,525000,495000,180909,132499.375,215983.286885246,365822.126582278,140175.429824561,170999,140000,134137.224137931,220832.916666667,420689.448275862,263461.269230769,145000,,254540,265302.724242424,325000,165980.788416076,NA,171035.304780877,398900,280000
40210,278190,410230,189999.5,219230.384615385,193332.666666667,278350,194999.25,307575.681818182,152741.298387097,150000,232499.35,147599,164999.75,128181.409090909,NA,283298.896261301,160000,782608.565217391,250000,262499.75,100952.333333333,1250000,255000,336841.736842105,261110.888888889,533804.896226415,287889.8671875,NA,198128.589928058,176586.472222222,279540,134046.916666667,372095.59631728,692934,160588.205882353,370512.115384615,655000,380768.423076923,550000,500000,181000,164999.75,204296.7890625,356706.75,145302.765151515,162143,162500,134999.25,200000,451723.620689655,234999.3,148571,,249010,265239.172714078,340000,164775.545964126,NA,172226.279411765,416500,280410
40238,300900,432720,185999.7,250000,184999.75,287800,189999.5,311956.402173913,150963.307228916,120000,270651.760869565,136000,154285,155000,NA,290000,145999.7,790624.8375,210000,294999.1,108080,624999.5,245000,351561.984375,270454.136363636,550420,291565.43373494,NA,201103.874025974,180387.57751938,275610,137585.327586207,393598.097826087,799528,167682.542682927,377680,800000,381820,590000,525000,175499,149999.5,211538.230769231,359047.028571429,145384.346153846,152222,132857,145142.6,202272.681818182,444885.914772727,260714.071428571,145000,,263310,280160,340000,168568.566439523,NA,177910.063356164,432200,300000
40269,307000,407830,170000,238000,193332.666666667,298850,160000,311956.402173913,148230,146000,265480,136250,170000,126000,NA,289710,145830,892360,275000,240620,115130,624999.5,262000,343750,263333.066666667,546050,295379.527173913,NA,209530,182155.064655172,333000,138220,388480,799180,171428,403120,750000,475000,628000,557650,171330,180000,211670,365140,141891.797297297,162000,146670,132630,214999.7,442610,242306.846153846,163529,,257950,284060,357000,169220.722741433,NA,179710,446410,300000
40299,327460,472370,208330,236760,191999.4,308330,149999.5,317999.82,157520,166666,261960,145520,178570,135000,NA,297410,140910,838940,225000,280000,124440,666666,280000,367390,272058.382352941,555800,284090.227272727,NA,213060,189113.46835443,296500,137370,391410,747023,174633.414634146,386670,740000,513890,630000,525000,189540,165000,224120,368310,150308.762886598,177999,127500,141820,218749.625,440370,270999.58,153999,,270470,305170,380000,178005.479266348,NA,183430,483800,322000
40330,313890,474520,187999.6,229463.696428571,192499.375,326970,140000,335226.920454545,161176.411764706,106666,242856.285714286,132000,174999.25,146430,NA,310870.707457998,135554.777777778,840685.911764706,225000,257142.714285714,119130,583333,274000,390321.677419355,274999.5,566507.532928943,285878.912037037,NA,214334.575688073,194265.953333333,315000,141895.330065359,397911.338204593,848557,170548.923076923,444999.55,793000,468749.3125,633000,507500,190333,169999.5,212831.601769911,366385.890756302,145806.161290323,171333,140000,140888.844444444,204166.583333333,450934.070093458,286249.275,132222,,260870,292246.211461424,380000,175361.122599705,NA,185130,479630,310000
40360,318550,458180,200000,235710,201666.633333333,318110,149999.5,325581.139534884,149999.5,182500,250000,144700,177999.1,140770,NA,331420,146666.333333333,822674.127906977,450000,239999.2,107780,400000,270000,391665.75,269117.264705882,568970,288186.049450549,NA,212570.370056497,185217.130434783,265000,144626.634328358,389437.307865169,777500,169458.986486486,395347.88372093,816000,400000,630000,510000,164500,154999.25,212962.703703704,370429.403225806,148147.740740741,172499,100000,130788.934210526,210416.458333333,444230.326923077,239705.088235294,158749,,253150,295230,354525,171122.832412523,NA,183459.742616034,485310,310000
40391,320860,440480,172500,243420,203124.9375,313200,184999.75,290150.712121212,149880,134999,252780,142700,168570,132860,NA,336420,142500,794120,225000,258330,121870,333333,270000,394230,293749.125,561900,293580.209459459,NA,208120,184180.118852459,280000,144210,384700,709459,169999.5,369090,780000,536290,625000,514000,171180,130000,207090,378830,143098.436619718,175454,127500,138420,202777.722222222,434480,252777.722222222,131999,,252750,290490,370000,172022.974459725,NA,183423.953307393,468310,310000
40422,309720,424770,167500,225000,172221.611111111,310840,94999.5,296211.196969697,155060,180000,247220,130000,167860,127500,NA,355900,141670,797790,250000,232500,121070,500000,249950,347830,271153.423076923,557390,282594.284810127,NA,209660,180679.577669903,274000,141150,388850,717672,173670.202531646,369230,685000,513890,608000,527500,175420,145000,199700,369660,140972.173611111,161429,150000,131790,208333.166666667,453290,226189.952380952,150000,,248050,295230,353000,170033.921686747,NA,181640,451400,315000
40452,305150,444670,186670,244050,194999.25,289830,140000,275861.551724138,149460,126666,240280,135000,167780,125000,NA,333970,140000,757810,220000,304550,107500,500000,275000,344740,242646.205882353,519140,286231.15942029,NA,205150,178871.236842105,250000,140360,384570,736841,173133.671641791,371740,675000,431250,618500,502500,172860,142500,218180,351250,144320.771604938,154999,130000,123750,234999.3,426980,229999.4,121429,,243540,282680,355000,166574.474409449,NA,179920.87890625,457970,300000
40483,296480,434420,137500,208930,180000,281400,124999.75,289842.953125,146020,125000,271880,130000,164000,113640,NA,302450,129000,861610,134999,251790,108890,750000,244000,334620,277272.181818182,541220,269804.798701299,NA,199340,181382.909574468,283450,138340,385490,766304,163283.417910448,358750,696000,416670,575000,535000,170910,190000,213260,349380,141922.980769231,155999,136670,121600,202083.291666667,453610,241303.52173913,125000,,243369.92,281780,345000,163347.290254237,NA,174770,439790,299900
40513,304770,412210,173330,230000,181999.9,287080,149999.5,298808.547619048,145280,118332,248440,125000,158000,113750,NA,328140,143080,753680,206250,220830,117500,449999.5,235000,350000,247499.05,499810,271874.5625,NA,205220,177158.905325444,279900,134760,375790,721036,162499.875,377550,699500,453850,548000,512500,176870,163330,204290,344680,140361.427710843,159166,136670,131510,177776.888888889,441570,233927.892857143,138571,,240970,278360,354200,163585.347039474,NA,178238.290697674,428840,297995
40544,279220,363750,160000,180000,163333.166666667,257930,224999.5,279544.863636364,136020,190000,244790,127000,147140,107500,NA,305570,146150,657890,193333,225000,100620,624999.5,251850,313890,236537.730769231,511590,262777.522222222,NA,197550,169838.217741935,279000,138040,370100,632936,166128.725806452,342450,575000,362500,524000,425000,152140,145000,192170,338090,132962.314814815,175714,140000,113330,153749.3125,411760,223809.047619048,128571,,226840,268940,328750,156392.942495127,NA,173720,386390,285000
40575,271370,392660,200000,190000,153332.666666667,267270,216666.333333333,248999.02,141360,85000,238890,125000,154000,123330,NA,286100,149230,632580,174999,200000,117270,562499.75,231000,354760,228124.4375,496540,268852.081967213,NA,203640,167633.20610687,285000,131470,367770,645454,163209.716049383,328750,591500,380000,520000,452000,162110,140000,191780,315340,131428,137777,83330,120340,192499.375,389650,231999.36,122500,,235790,266830,313400,155355.686897881,NA,174040.964583333,379250,282000
40603,286550,420420,170000,222370,169999.5,273350,140000,278332.766666667,138120,110000,250000,127500,137270,94170,NA,282170,133530,826700,216666,192500,115290,1124999.5,255900,332610,211363.409090909,523610,254268.207317073,NA,201520,167457.254237288,247500,130690,383620,764535,155698.139784946,362700,666950,436360,550250,465000,154810,107500,193480,325910,135483.096774194,135262,125000,121950,151428,443920,221153.423076923,150833,,232270,272600,345000,156088.661616162,NA,172730,418980,293000
40634,294140,390960,130000,217040,157142,286320,124999.75,278124.4375,130200,125000,225000,126750,136150,98330,NA,290600,135380,726060,225000,225000,103890,474999.25,255000,306820,208333.166666667,530140,270481.518072289,NA,199230,168377.959459459,261000,128900,378230,721311,163222.061111111,390180,700000,400000,578000,460000,153330,120000,189120,332650,134090.204545455,157999,110000,111600,171110.555555556,448440,241070.607142857,137777,,237420,277300,360000,156894.631045242,NA,169460,421770,298850
40664,292850,415830,171250,222620,147499.625,283950,160000,261999.76,136850,122000,250000,135000,137690,105560,NA,271540,116670,807140,180000,281250,111850,541666.5,250000,377270,252941.117647059,544700,255487.695121951,NA,200000,166242.781767956,275000,127380,382300,701922,162374.88125,381450,800000,428950,599950,436250,151110,100000,191850,353750,136784.875,146363,117500,117960,181428.5,425000,236665.933333333,131111,,233390,276680,349500,156853.995967742,NA,172110,440330,296500
40695,296410,415300,152500,221050,198332.416666667,299360,208333.166666667,295453.636363636,135490,100000,243750,140000,154000,85620,NA,301300,122000,843080,208333,181430,114210,449999.5,285000,350000,226561.96875,534680,267134.488764045,NA,202910,165329.403846154,249000,129570,377550,742646,164999.75,364750,735000,428570,623000,537500,156840,140000,189790,327430,137633.52688172,154545,87500,121520,165999.7,443290,236537.730769231,142727,,232230,276230,367000,159597.298421808,NA,172800,454370,295000
40725,297660,420150,170000,196430,149999.5,292620,173332.666666667,265150,137100,142500,233000,139950,114280,118890,NA,317060,92500,761030,180000,214280,113080,583333,250000,334780,222367.973684211,551510,265200,NA,200910,168090,242500,133950,375330,739753,161810,355620,729900,415620,607000,470000,154700,143330,190560,333490,130220,142000,131430,114230,177500,421880,235580,141538,,228470,279280,338000,159788.852889667,NA,171670,432080,299000
40756,297060,407420,145000,201320,163749.8125,294060,109999.5,277680,141500,96428,223860,133950,130000,123640,NA,312900,128750,806550,196666,201920,126670,500000,252000,354760,209999.8,508910,264690,NA,202060,166680,239900,135030,369390,698629,159320,352310,742000,421430,595000,490000,162920,116670,197880,339200,140540,148000,123330,124680,161110,424400,233040,124000,,224640,275100,364900,159585.32596291,NA,173670,430350,290000
40787,288700,390440,130000,197690,161428.5,282000,189999.5,238750,139030,154999,250000,131000,141670,120000,NA,330610,125380,786580,170000,220000,120000,349999.5,280000,331820,224999.5,500000,263020,NA,199890,164120,272500,130820,364180,654850,165970,369770,640000,356520,569100,500000,167920,113330,188790,355670,133910,149000,131250,122940,152000,415220,235420,125000,,221440,273660,350000,157765.228635682,NA,170650,413160,290000
40817,277450,391710,147140,186150,180000,275710,163333.166666667,256580,140100,95000,228950,134000,138180,96500,NA,307970,132500,781250,220000,260710,121430,374999.25,266000,330430,214285.428571429,484390,255900,NA,195760,163160,268000,132210,357380,739918,156710,364540,672000,328570,549000,467500,146500,150000,191050,322600,133290,146470,112500,123080,175000,399160,202080,107500,,227270,266650,350000,155037.768875193,NA,171000,398100,280000
40848,279910,396990,190000,207950,148571,279330,250000,241670,141470,120000,223440,134320,152860,128750,NA,291260,103330,736410,150000,190000,117000,362499.375,270000,339470,235415.958333333,487610,258930,NA,200080,164700,245000,135280,356410,696917,154730,354170,735000,356250,560000,415000,154000,123330,190770,321290,136580,148235,105000,126670,157500,410530,206900,134545,,221110,269440,337000,156315.798589342,NA,173150,404270,285000
40878,288950,383430,142220,198750,161428.5,275180,154999.25,266410,136740,120000,227630,134950,131670,114170,NA,306950,106000,693880,200000,204170,106110,357142.285714286,275000,344830,226249.475,484630,253460,NA,203650,161840,259200,128450,359930,656609,159260,366670,595000,416670,535000,475000,148570,131250,190200,325260,135630,144444,132000,127660,156670,391060,228260,125714,,221700,265830,362500,155823.874442793,NA,172430,389290,283000
40909,271490,340600,135000,194000,156249.1875,258430,140000,250000,128200,200000,220000,130000,140000,118570,NA,290900,113750,694440,160000,190000,112000,500000,280000,344740,205263.052631579,483510,259560,NA,196050,161080,260000,129920,350680,649999,160000,363640,578500,355770,495000,422500,151670,123330,184440,326920,134580,137856,110000,116670,147140,386870,195550,115999,,212230,256000,344500,152427.362139918,NA,169280,361280,275000
40940,268810,360670,176670,177860,169999.5,252150,120000,242570,139280,113333,232950,120650,144000,103640,NA,272690,103330,732140,206250,190000,119280,541666.5,265000,348000,205263.052631579,485380,251450,NA,200730,163530,255500,132500,362470,665492,161040,354350,582500,345000,530000,499950,141900,123330,179020,324710,129862.520547945,134666,85000,119330,164999.75,392350,197500,122000,,216520,264430,340000,153620.332082552,NA,172600,374430,280000
40969,295630,372220,118750,200000,154285,283010,146666.333333333,277270,134690,95000,223330,132380,139090,110000,NA,272920,125000,672620,136666,225000,115290,500000,314900,351470,240475.380952381,485300,267470,NA,211350,166760,232350,131640,363710,701171,158480,380140,677900,429410,575250,482160,148420,110000,194310,317650,134650,146315,108000,122630,165000,417020,213040,130714,,231270,276270,380000,157312.111450382,NA,179500,412220,291000
41000,312500,412590,183330,197620,133749.3125,317140,134999.25,257410,140100,154999,240280,146000,152940,113330,NA,286800,137500,783850,173333,209090,120000,524999.9,280000,363890,187999.6,513950,276150,NA,213950,168820,287450,132030,369910,782738,164730,360670,745000,390380,636000,475000,164540,103330,191220,343750,138650,148333,160000,131360,160000,427320,238890,128888,,237320,289700,359900,161859.975255973,NA,181770,453330,305000
41030,316460,430340,160000,211290,169999.5,345180,153332.666666667,277270,141580,98749,229810,137500,143330,128000,NA,282930,124290,791670,150000,254540,119410,624999.5,295000,343750,223863.159090909,538340,275000,NA,213240,169230,275000,134660,379800,785714,163040,382470,775000,517540,643500,500000,161480,152500,192980,342520,137860,143182,124000,127020,160000,424630,228850,122857,,243600,289280,401000,162285.6,NA,180530,472820,305000
